Pair ID,Explanation
pair_20,"'B' is cheaper plan than and is longer plan than and is faster plan than 'D'. 'B' is longer plan than 'C' and 'F' and 'G' and 'J' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'B' is faster plan than 'H' and 'I' and 'L' and 'N' and 'R' and 'T'. 'B' is worse plan than 'F' and 'J'; while 'D' is worse plan than 'H' and 'I' and 'R'. 'B' has expected makespan 'B makespan'; while 'D' has expected makespan 'D makespan'. 'B' has number of tasks 'B number of tasks'; while 'D' has number of tasks 'D number of tasks'. 'B' has cost 'B cost'; while 'D' has cost 'D cost'. 'B' is cheaper plan than 'I' and 'N'. 'D' is plan with same number of tasks as 'S'. 'C' is longer plan than 'D', and 'F' is longer plan than 'D', and 'G' is longer plan than 'D', and 'J' is longer plan than 'D', and 'L' is longer plan than 'D', and 'N' is longer plan than 'D', and 'Q' is longer plan than 'D', and 'T' is longer plan than 'D'. 'H' is faster plan than 'D', and 'I' is faster plan than 'D', and 'L' is faster plan than 'D', and 'N' is faster plan than 'D', and 'R' is faster plan than 'D', and 'T' is faster plan than 'D'. 'C' is worse plan than 'D', and 'G' is worse plan than 'D', and 'Q' is worse plan than 'D'. 'I' is cheaper plan than 'D', and 'N' is cheaper plan than 'D'. 
"
pair_21,"'B' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'E'. 'B' is longer plan than 'A' and 'C' and 'D' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'B' is more expensive plan than 'A' and 'F' and 'H' and 'J' and 'L' and 'O' and 'P' and 'R' and 'T'. 'B' is worse plan than 'F' and 'J' and 'O' and 'P'. 'B' has expected makespan 'B makespan'; while 'E' has expected makespan 'E makespan'. 'B' has number of tasks 'B number of tasks'; while 'E' has number of tasks 'E number of tasks'. 'B' has cost 'B cost'; while 'E' has cost 'E cost'. 'B' is slower plan than 'J' and 'O'. 'A' is longer plan than 'E', and 'C' is longer plan than 'E', and 'D' is longer plan than 'E', and 'F' is longer plan than 'E', and 'G' is longer plan than 'E', and 'H' is longer plan than 'E', and 'I' is longer plan than 'E', and 'J' is longer plan than 'E', and 'K' is longer plan than 'E', and 'L' is longer plan than 'E', and 'N' is longer plan than 'E', and 'P' is longer plan than 'E', and 'Q' is longer plan than 'E', and 'R' is longer plan than 'E', and 'S' is longer plan than 'E', and 'T' is longer plan than 'E'. 'A' is worse plan than 'E', and 'C' is worse plan than 'E', and 'D' is worse plan than 'E', and 'G' is worse plan than 'E', and 'H' is worse plan than 'E', and 'I' is worse plan than 'E', and 'J' is worse plan than 'E', and 'K' is worse plan than 'E', and 'L' is worse plan than 'E', and 'N' is worse plan than 'E', and 'Q' is worse plan than 'E', and 'R' is worse plan than 'E', and 'S' is worse plan than 'E', and 'T' is worse plan than 'E'. 'A' is more expensive plan than 'E', and 'F' is more expensive plan than 'E', and 'H' is more expensive plan than 'E', and 'J' is more expensive plan than 'E', and 'L' is more expensive plan than 'E', and 'O' is more expensive plan than 'E', and 'P' is more expensive plan than 'E', and 'R' is more expensive plan than 'E', and 'T' is more expensive plan than 'E'. 'J' is slower plan than 'E', and 'O' is slower plan than 'E'. 
"
pair_22,"'B' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'F'. 'B' is more expensive plan than 'A' and 'H' and 'J' and 'L' and 'O' and 'P' and 'R' and 'T'. 'B' is longer plan than 'C' and 'G' and 'J' and 'N' and 'Q' and 'T'. 'B' is slower plan than 'E' and 'J' and 'O' and 'P'. 'B' is worse plan than 'E' and 'J' and 'O' and 'P'. 'B' has expected makespan 'B makespan'; while 'F' has expected makespan 'F makespan'. 'B' has number of tasks 'B number of tasks'; while 'F' has number of tasks 'F number of tasks'. 'B' has cost 'B cost'; while 'F' has cost 'F cost'. 'A' is more expensive plan than 'F', and 'H' is more expensive plan than 'F', and 'J' is more expensive plan than 'F', and 'L' is more expensive plan than 'F', and 'O' is more expensive plan than 'F', and 'P' is more expensive plan than 'F', and 'R' is more expensive plan than 'F', and 'T' is more expensive plan than 'F'. 'C' is longer plan than 'F', and 'G' is longer plan than 'F', and 'J' is longer plan than 'F', and 'N' is longer plan than 'F', and 'Q' is longer plan than 'F', and 'T' is longer plan than 'F'. 'C' is worse plan than 'F', and 'G' is worse plan than 'F', and 'J' is worse plan than 'F', and 'N' is worse plan than 'F', and 'Q' is worse plan than 'F', and 'T' is worse plan than 'F'. 'E' is slower plan than 'F', and 'J' is slower plan than 'F', and 'O' is slower plan than 'F', and 'P' is slower plan than 'F'. 
"
pair_23,"'B' is cheaper plan than and is longer plan than and is faster plan than 'G'. 'B' is faster plan than 'A' and 'D' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'B' is worse plan than 'J'; while 'G' is worse plan than 'A' and 'D' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S'. 'B' is cheaper plan than 'D' and 'I' and 'K' and 'N' and 'S'. 'B' is longer plan than 'C' and 'J' and 'Q' and 'T'. 'B' has expected makespan 'B makespan'; while 'G' has expected makespan 'G makespan'. 'B' has number of tasks 'B number of tasks'; while 'G' has number of tasks 'G number of tasks'. 'B' has cost 'B cost'; while 'G' has cost 'G cost'. 'A' is faster plan than 'G', and 'D' is faster plan than 'G', and 'H' is faster plan than 'G', and 'I' is faster plan than 'G', and 'K' is faster plan than 'G', and 'L' is faster plan than 'G', and 'N' is faster plan than 'G', and 'R' is faster plan than 'G', and 'S' is faster plan than 'G', and 'T' is faster plan than 'G'. 'D' is cheaper plan than 'G', and 'I' is cheaper plan than 'G', and 'K' is cheaper plan than 'G', and 'N' is cheaper plan than 'G', and 'S' is cheaper plan than 'G'. 'C' is longer plan than 'G', and 'J' is longer plan than 'G', and 'Q' is longer plan than 'G', and 'T' is longer plan than 'G'. 'C' is worse plan than 'G', and 'Q' is worse plan than 'G'. 
"
pair_24,"'B' is more expensive plan than and is longer plan than and is faster plan than 'H'. 'B' is longer plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'B' is worse plan than 'F' and 'J' and 'P'. 'B' is more expensive plan than 'L' and 'R' and 'T'. 'B' has expected makespan 'B makespan'; while 'H' has expected makespan 'H makespan'. 'B' has number of tasks 'B number of tasks'; while 'H' has number of tasks 'H number of tasks'. 'B' has cost 'B cost'; while 'H' has cost 'H cost'. 'B' is faster plan than 'L' and 'T'. 'C' is longer plan than 'H', and 'D' is longer plan than 'H', and 'F' is longer plan than 'H', and 'G' is longer plan than 'H', and 'I' is longer plan than 'H', and 'J' is longer plan than 'H', and 'K' is longer plan than 'H', and 'L' is longer plan than 'H', and 'N' is longer plan than 'H', and 'P' is longer plan than 'H', and 'Q' is longer plan than 'H', and 'R' is longer plan than 'H', and 'S' is longer plan than 'H', and 'T' is longer plan than 'H'. 'C' is worse plan than 'H', and 'D' is worse plan than 'H', and 'G' is worse plan than 'H', and 'I' is worse plan than 'H', and 'K' is worse plan than 'H', and 'N' is worse plan than 'H', and 'Q' is worse plan than 'H', and 'R' is worse plan than 'H', and 'S' is worse plan than 'H'. 'L' is more expensive plan than 'H', and 'R' is more expensive plan than 'H', and 'T' is more expensive plan than 'H'. 'L' is faster plan than 'H', and 'T' is faster plan than 'H'. 
"
pair_25,"'B' is cheaper plan than and is longer plan than and is faster plan than 'I'. 'B' is longer plan than 'C' and 'D' and 'F' and 'G' and 'J' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'B' is worse plan than 'F' and 'J'; while 'I' is worse plan than 'H'. 'B' is faster plan than 'H' and 'L' and 'T'. 'B' has expected makespan 'B makespan'; while 'I' has expected makespan 'I makespan'. 'B' has number of tasks 'B number of tasks'; while 'I' has number of tasks 'I number of tasks'. 'B' has cost 'B cost'; while 'I' has cost 'I cost'. 'B' is cheaper plan than 'N'. 'I' is plan with same cost as 'N'. 'C' is longer plan than 'I', and 'D' is longer plan than 'I', and 'F' is longer plan than 'I', and 'G' is longer plan than 'I', and 'J' is longer plan than 'I', and 'L' is longer plan than 'I', and 'N' is longer plan than 'I', and 'Q' is longer plan than 'I', and 'S' is longer plan than 'I', and 'T' is longer plan than 'I'. 'C' is worse plan than 'I', and 'D' is worse plan than 'I', and 'G' is worse plan than 'I', and 'Q' is worse plan than 'I', and 'S' is worse plan than 'I'. 'H' is faster plan than 'I', and 'L' is faster plan than 'I', and 'T' is faster plan than 'I'. 
"
pair_26,"'B' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'J'. 'B' is more expensive plan than 'H' and 'L' and 'R' and 'T'. 'B' has expected makespan 'B makespan'; while 'J' has expected makespan 'J makespan'. 'B' has number of tasks 'B number of tasks'; while 'J' has number of tasks 'J number of tasks'. 'B' has cost 'B cost'; while 'J' has cost 'J cost'. 'B' is slower plan than 'O'. 'B' is worse plan than 'O'. 'H' is more expensive plan than 'J', and 'L' is more expensive plan than 'J', and 'R' is more expensive plan than 'J', and 'T' is more expensive plan than 'J'. 'O' is slower plan than 'J'. 
"
pair_27,"'B' is cheaper plan than and is longer plan than and is faster plan than 'K'. 'B' is longer plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'B' is faster plan than 'A' and 'D' and 'H' and 'I' and 'L' and 'N' and 'R' and 'S' and 'T'. 'B' is worse plan than 'F' and 'J' and 'P'; while 'K' is worse plan than 'A' and 'H'. 'B' is cheaper plan than 'D' and 'I' and 'N' and 'S'. 'B' has expected makespan 'B makespan'; while 'K' has expected makespan 'K makespan'. 'B' has number of tasks 'B number of tasks'; while 'K' has number of tasks 'K number of tasks'. 'B' has cost 'B cost'; while 'K' has cost 'K cost'. 'C' is longer plan than 'K', and 'D' is longer plan than 'K', and 'F' is longer plan than 'K', and 'G' is longer plan than 'K', and 'I' is longer plan than 'K', and 'J' is longer plan than 'K', and 'L' is longer plan than 'K', and 'N' is longer plan than 'K', and 'P' is longer plan than 'K', and 'Q' is longer plan than 'K', and 'R' is longer plan than 'K', and 'S' is longer plan than 'K', and 'T' is longer plan than 'K'. 'A' is faster plan than 'K', and 'D' is faster plan than 'K', and 'H' is faster plan than 'K', and 'I' is faster plan than 'K', and 'L' is faster plan than 'K', and 'N' is faster plan than 'K', and 'R' is faster plan than 'K', and 'S' is faster plan than 'K', and 'T' is faster plan than 'K'. 'D' is cheaper plan than 'K', and 'I' is cheaper plan than 'K', and 'N' is cheaper plan than 'K', and 'S' is cheaper plan than 'K'. 'C' is worse plan than 'K', and 'G' is worse plan than 'K', and 'Q' is worse plan than 'K'. 
"
pair_28,"'B' is more expensive plan than and is longer plan than and is faster plan than 'L'. 'B' is longer plan than 'C' and 'F' and 'G' and 'J' and 'N' and 'Q' and 'T'. 'B' has expected makespan 'B makespan'; while 'L' has expected makespan 'L makespan'. 'B' has number of tasks 'B number of tasks'; while 'L' has number of tasks 'L number of tasks'. 'B' has cost 'B cost'; while 'L' has cost 'L cost'. 'B' is worse plan than 'F' and 'J'. 'B' is more expensive plan than 'R' and 'T'. 'B' is faster plan than 'T'. 'C' is longer plan than 'L', and 'F' is longer plan than 'L', and 'G' is longer plan than 'L', and 'J' is longer plan than 'L', and 'N' is longer plan than 'L', and 'Q' is longer plan than 'L', and 'T' is longer plan than 'L'. 'C' is worse plan than 'L', and 'G' is worse plan than 'L', and 'N' is worse plan than 'L', and 'Q' is worse plan than 'L'. 'R' is more expensive plan than 'L', and 'T' is more expensive plan than 'L'. 'T' is faster plan than 'L'. 
"
pair_29,"'B' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'B' is faster plan than 'A' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'B' is cheaper plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'S'. 'B' has expected makespan 'B makespan'; while 'M' has expected makespan 'M makespan'. 'B' has number of tasks 'B number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'B' has cost 'B cost'; while 'M' has cost 'M cost'. 'A' is faster plan than 'M', and 'C' is faster plan than 'M', and 'D' is faster plan than 'M', and 'G' is faster plan than 'M', and 'H' is faster plan than 'M', and 'I' is faster plan than 'M', and 'K' is faster plan than 'M', and 'L' is faster plan than 'M', and 'N' is faster plan than 'M', and 'Q' is faster plan than 'M', and 'R' is faster plan than 'M', and 'S' is faster plan than 'M', and 'T' is faster plan than 'M'. 'A' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'G' is better plan than 'M', and 'H' is better plan than 'M', and 'I' is better plan than 'M', and 'K' is better plan than 'M', and 'L' is better plan than 'M', and 'N' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'C' is cheaper plan than 'M', and 'D' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'I' is cheaper plan than 'M', and 'K' is cheaper plan than 'M', and 'N' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M', and 'S' is cheaper plan than 'M'. 
"
pair_30,"'B' is cheaper plan than and is longer plan than and is faster plan than 'N'. 'B' is longer plan than 'C' and 'G' and 'J' and 'Q' and 'T'. 'B' is faster plan than 'H' and 'I' and 'L' and 'R' and 'T'. 'B' is worse plan than 'J'; while 'N' is worse plan than 'H' and 'L' and 'R'. 'B' has expected makespan 'B makespan'; while 'N' has expected makespan 'N makespan'. 'B' has number of tasks 'B number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'B' has cost 'B cost'; while 'N' has cost 'N cost'. 'B' is cheaper plan than 'I'. 'N' is plan with same cost as 'I'. 'C' is longer plan than 'N', and 'G' is longer plan than 'N', and 'J' is longer plan than 'N', and 'Q' is longer plan than 'N', and 'T' is longer plan than 'N'. 'H' is faster plan than 'N', and 'I' is faster plan than 'N', and 'L' is faster plan than 'N', and 'R' is faster plan than 'N', and 'T' is faster plan than 'N'. 'C' is worse plan than 'N', and 'G' is worse plan than 'N', and 'Q' is worse plan than 'N'. 
"
pair_31,"'B' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'B' is longer plan than 'A' and 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'B' is more expensive plan than 'A' and 'H' and 'J' and 'L' and 'P' and 'R' and 'T'. 'B' is worse plan than 'E' and 'F' and 'J' and 'P'. 'B' has expected makespan 'B makespan'; while 'O' has expected makespan 'O makespan'. 'B' has number of tasks 'B number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'B' has cost 'B cost'; while 'O' has cost 'O cost'. 'A' is longer plan than 'O', and 'C' is longer plan than 'O', and 'D' is longer plan than 'O', and 'E' is longer plan than 'O', and 'F' is longer plan than 'O', and 'G' is longer plan than 'O', and 'H' is longer plan than 'O', and 'I' is longer plan than 'O', and 'J' is longer plan than 'O', and 'K' is longer plan than 'O', and 'L' is longer plan than 'O', and 'N' is longer plan than 'O', and 'P' is longer plan than 'O', and 'Q' is longer plan than 'O', and 'R' is longer plan than 'O', and 'S' is longer plan than 'O', and 'T' is longer plan than 'O'. 'A' is worse plan than 'O', and 'C' is worse plan than 'O', and 'D' is worse plan than 'O', and 'G' is worse plan than 'O', and 'H' is worse plan than 'O', and 'I' is worse plan than 'O', and 'K' is worse plan than 'O', and 'L' is worse plan than 'O', and 'N' is worse plan than 'O', and 'Q' is worse plan than 'O', and 'R' is worse plan than 'O', and 'S' is worse plan than 'O', and 'T' is worse plan than 'O'. 'A' is more expensive plan than 'O', and 'H' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'L' is more expensive plan than 'O', and 'P' is more expensive plan than 'O', and 'R' is more expensive plan than 'O', and 'T' is more expensive plan than 'O'. 
"
pair_32,"'B' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'P'. 'B' is longer plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'B' is more expensive plan than 'A' and 'H' and 'J' and 'L' and 'R' and 'T'. 'B' is worse plan than 'E' and 'F' and 'J' and 'O'. 'B' is slower plan than 'E' and 'J' and 'O'. 'B' has expected makespan 'B makespan'; while 'P' has expected makespan 'P makespan'. 'B' has number of tasks 'B number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'B' has cost 'B cost'; while 'P' has cost 'P cost'. 'C' is longer plan than 'P', and 'D' is longer plan than 'P', and 'F' is longer plan than 'P', and 'G' is longer plan than 'P', and 'I' is longer plan than 'P', and 'J' is longer plan than 'P', and 'L' is longer plan than 'P', and 'N' is longer plan than 'P', and 'Q' is longer plan than 'P', and 'R' is longer plan than 'P', and 'S' is longer plan than 'P', and 'T' is longer plan than 'P'. 'C' is worse plan than 'P', and 'D' is worse plan than 'P', and 'G' is worse plan than 'P', and 'I' is worse plan than 'P', and 'J' is worse plan than 'P', and 'L' is worse plan than 'P', and 'N' is worse plan than 'P', and 'Q' is worse plan than 'P', and 'R' is worse plan than 'P', and 'S' is worse plan than 'P', and 'T' is worse plan than 'P'. 'A' is more expensive plan than 'P', and 'H' is more expensive plan than 'P', and 'J' is more expensive plan than 'P', and 'L' is more expensive plan than 'P', and 'R' is more expensive plan than 'P', and 'T' is more expensive plan than 'P'. 'E' is slower plan than 'P', and 'J' is slower plan than 'P', and 'O' is slower plan than 'P'. 
"
